record_type,family_id,family_name,segment_id,taxonomy_segment,repo_segment,planet,target_field_id,operation,applicability,source_brand,source_channel,source_type,connection_method,evidence_ceiling,visibility,freshness_rule,consent_requirement,activation_rule,rationale,authority_reference,status,implementation_note
activation_rule,F3,Instrumental Artist,07,Social & Content Engine,Social & Content Engine,audience,,apply_activation_override,required,,,,,,,,,AR07,Content becomes the primary acquisition engine.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM08 Content / Audience Led
activation_rule,F4,Band / Ensemble,07,Social & Content Engine,Social & Content Engine,audience,,apply_activation_override,required,,,,,,,,,AR07,Content becomes the primary acquisition engine.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM08 Content / Audience Led
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,07,Social & Content Engine,Social & Content Engine,audience,,apply_activation_override,required,,,,,,,,,AR07,Content becomes the primary acquisition engine.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM08 Content / Audience Led
activation_rule,F6,Music Creator / Composer / Producer,07,Social & Content Engine,Social & Content Engine,audience,,apply_activation_override,required,,,,,,,,,AR07,Content becomes the primary acquisition engine.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM08 Content / Audience Led
activation_rule,F2,Vocal Artist,08,Owned Community / CRM,Owned Community / CRM,audience,,apply_activation_override,required,,,,,,,,,AR08,Recurring direct-audience relationship becomes primary.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM10 Membership / Community Led
activation_rule,F3,Instrumental Artist,08,Owned Community / CRM,Owned Community / CRM,audience,,apply_activation_override,required,,,,,,,,,AR08,Recurring direct-audience relationship becomes primary.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM10 Membership / Community Led
activation_rule,F4,Band / Ensemble,08,Owned Community / CRM,Owned Community / CRM,audience,,apply_activation_override,required,,,,,,,,,AR08,Recurring direct-audience relationship becomes primary.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM10 Membership / Community Led
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,08,Owned Community / CRM,Owned Community / CRM,audience,,apply_activation_override,required,,,,,,,,,AR08,Recurring direct-audience relationship becomes primary.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM10 Membership / Community Led
activation_rule,F6,Music Creator / Composer / Producer,08,Owned Community / CRM,Owned Community / CRM,audience,,apply_activation_override,required,,,,,,,,,AR08,Recurring direct-audience relationship becomes primary.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Commercial Model CM10 Membership / Community Led
activation_rule,F2,Vocal Artist,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR09,Festival changeover and production resilience activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC02 Festival
activation_rule,F3,Instrumental Artist,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR09,Festival changeover and production resilience activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC02 Festival
activation_rule,F4,Band / Ensemble,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR09,Festival changeover and production resilience activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC02 Festival
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR09,Festival changeover and production resilience activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC02 Festival
activation_rule,F6,Music Creator / Composer / Producer,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR09,Festival changeover and production resilience activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC02 Festival
activation_rule,F2,Vocal Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR10,Service failure and client experience dominate risk.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC05/BC06/BC07
activation_rule,F3,Instrumental Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR10,Service failure and client experience dominate risk.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC05/BC06/BC07
activation_rule,F4,Band / Ensemble,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR10,Service failure and client experience dominate risk.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC05/BC06/BC07
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR10,Service failure and client experience dominate risk.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC05/BC06/BC07
activation_rule,F6,Music Creator / Composer / Producer,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR10,Service failure and client experience dominate risk.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC05/BC06/BC07
activation_rule,F2,Vocal Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR11,Institutional suitability and safeguarding activate where legally applicable.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC10 Educational
activation_rule,F3,Instrumental Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR11,Institutional suitability and safeguarding activate where legally applicable.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC10 Educational
activation_rule,F4,Band / Ensemble,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR11,Institutional suitability and safeguarding activate where legally applicable.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC10 Educational
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR11,Institutional suitability and safeguarding activate where legally applicable.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC10 Educational
activation_rule,F6,Music Creator / Composer / Producer,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR11,Institutional suitability and safeguarding activate where legally applicable.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC10 Educational
activation_rule,F6,Music Creator / Composer / Producer,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,na,,,,,,,,,AR12,Creative deliverable replaces live performance.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Booking Context BC18/BC19/BC21
activation_rule,F2,Vocal Artist,18,Career Trajectory & Opportunity Fit,Observed Career History & Change,proof,,apply_activation_override,required,,,,,,,,,AR13,"Routing, territory demand and fee history activate as observed evidence only.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O1 Ticketed Touring
activation_rule,F3,Instrumental Artist,18,Career Trajectory & Opportunity Fit,Observed Career History & Change,proof,,apply_activation_override,required,,,,,,,,,AR13,"Routing, territory demand and fee history activate as observed evidence only.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O1 Ticketed Touring
activation_rule,F4,Band / Ensemble,18,Career Trajectory & Opportunity Fit,Observed Career History & Change,proof,,apply_activation_override,required,,,,,,,,,AR13,"Routing, territory demand and fee history activate as observed evidence only.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O1 Ticketed Touring
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,18,Career Trajectory & Opportunity Fit,Observed Career History & Change,proof,,apply_activation_override,required,,,,,,,,,AR13,"Routing, territory demand and fee history activate as observed evidence only.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O1 Ticketed Touring
activation_rule,F6,Music Creator / Composer / Producer,18,Career Trajectory & Opportunity Fit,Observed Career History & Change,proof,,apply_activation_override,required,,,,,,,,,AR13,"Routing, territory demand and fee history activate as observed evidence only.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O1 Ticketed Touring
activation_rule,F2,Vocal Artist,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,required,,,,,,,,,AR14,Festival-scale evidence activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O2 Festival Act
activation_rule,F3,Instrumental Artist,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,required,,,,,,,,,AR14,Festival-scale evidence activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O2 Festival Act
activation_rule,F4,Band / Ensemble,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,required,,,,,,,,,AR14,Festival-scale evidence activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O2 Festival Act
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,required,,,,,,,,,AR14,Festival-scale evidence activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O2 Festival Act
activation_rule,F6,Music Creator / Composer / Producer,09,Live Footprint & Performance Capability,Live Footprint & Performance,live,,apply_activation_override,required,,,,,,,,,AR14,Festival-scale evidence activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O2 Festival Act
activation_rule,F2,Vocal Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR15,Owned original catalog activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O5 Original-Music Artist
activation_rule,F3,Instrumental Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR15,Owned original catalog activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O5 Original-Music Artist
activation_rule,F4,Band / Ensemble,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR15,Owned original catalog activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O5 Original-Music Artist
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR15,Owned original catalog activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O5 Original-Music Artist
activation_rule,F6,Music Creator / Composer / Producer,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR15,Owned original catalog activates.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O5 Original-Music Artist
activation_rule,F2,Vocal Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR16,Repertoire accuracy and rights context activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O6 Cover / Tribute
activation_rule,F3,Instrumental Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR16,Repertoire accuracy and rights context activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O6 Cover / Tribute
activation_rule,F4,Band / Ensemble,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR16,Repertoire accuracy and rights context activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O6 Cover / Tribute
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR16,Repertoire accuracy and rights context activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O6 Cover / Tribute
activation_rule,F6,Music Creator / Composer / Producer,03,Catalog / Repertoire,Catalogue / Repertoire,music,,apply_activation_override,required,,,,,,,,,AR16,Repertoire accuracy and rights context activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O6 Cover / Tribute
activation_rule,F2,Vocal Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR17,"Cross-border tax, visa, contracts and rider fields activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O8 International / Export-Ready
activation_rule,F3,Instrumental Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR17,"Cross-border tax, visa, contracts and rider fields activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O8 International / Export-Ready
activation_rule,F4,Band / Ensemble,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR17,"Cross-border tax, visa, contracts and rider fields activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O8 International / Export-Ready
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR17,"Cross-border tax, visa, contracts and rider fields activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O8 International / Export-Ready
activation_rule,F6,Music Creator / Composer / Producer,14,"Business, Legal & Rights Readiness","Business, Legal & Rights",prokit,,apply_activation_override,required,,,,,,,,,AR17,"Cross-border tax, visa, contracts and rider fields activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O8 International / Export-Ready
activation_rule,F2,Vocal Artist,02,Positioning & Brand,Positioning & Brand,identity,,apply_activation_override,required,,,,,,,,,AR18,"Brand safety, usage rights and campaign delivery activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O9 Brand / Sponsorship Ready
activation_rule,F3,Instrumental Artist,02,Positioning & Brand,Positioning & Brand,identity,,apply_activation_override,required,,,,,,,,,AR18,"Brand safety, usage rights and campaign delivery activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O9 Brand / Sponsorship Ready
activation_rule,F4,Band / Ensemble,02,Positioning & Brand,Positioning & Brand,identity,,apply_activation_override,required,,,,,,,,,AR18,"Brand safety, usage rights and campaign delivery activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O9 Brand / Sponsorship Ready
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,02,Positioning & Brand,Positioning & Brand,identity,,apply_activation_override,required,,,,,,,,,AR18,"Brand safety, usage rights and campaign delivery activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O9 Brand / Sponsorship Ready
activation_rule,F6,Music Creator / Composer / Producer,02,Positioning & Brand,Positioning & Brand,identity,,apply_activation_override,required,,,,,,,,,AR18,"Brand safety, usage rights and campaign delivery activate.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O9 Brand / Sponsorship Ready
activation_rule,F2,Vocal Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR19,Age suitability and institutional references activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O10 Educational / Family
activation_rule,F3,Instrumental Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR19,Age suitability and institutional references activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O10 Educational / Family
activation_rule,F4,Band / Ensemble,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR19,Age suitability and institutional references activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O10 Educational / Family
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR19,Age suitability and institutional references activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O10 Educational / Family
activation_rule,F6,Music Creator / Composer / Producer,12,"Reputation, Trust & Reliability","Reputation, Trust & Reviews",proof,,apply_activation_override,required,,,,,,,,,AR19,Age suitability and institutional references activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Overlay O10 Educational / Family
activation_rule,F4,Band / Ensemble,16,"Team, Management & Execution","Team, Management & Execution",prokit,,apply_activation_override,required,,,,,,,,,AR20,Lineup governance and substitutes activate.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Multi-member / rotating act
activation_rule,F6,Music Creator / Composer / Producer,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,conditional,,,,,,,,,AR21,Use remote file/session delivery fields instead of stage fields.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Delivery Format DF11 Remote Creative Delivery
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,15,Technical & Production Readiness,Technical & Production,live,,apply_activation_override,required,,,,,,,,,AR22,"Synchronization, redundancy and production complexity are intrinsic.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Family F5
activation_rule,F6,Music Creator / Composer / Producer,10,"Ticketing, Draw & Event Economics","Ticketing, Draw & Event Evidence",proof,,apply_activation_override,na,,,,,,,,,AR23,No ticketing gap unless a live-performance offer is separately configured.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Family F6
activation_rule,F2,Vocal Artist,,All evidence-dependent segments,All evidence-dependent segments,,,apply_activation_override,conditional,,,,,,,,,AR24,Evidence must be explicitly linked to the offer that generated it.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Secondary offer
activation_rule,F3,Instrumental Artist,,All evidence-dependent segments,All evidence-dependent segments,,,apply_activation_override,conditional,,,,,,,,,AR24,Evidence must be explicitly linked to the offer that generated it.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Secondary offer
activation_rule,F4,Band / Ensemble,,All evidence-dependent segments,All evidence-dependent segments,,,apply_activation_override,conditional,,,,,,,,,AR24,Evidence must be explicitly linked to the offer that generated it.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Secondary offer
activation_rule,F5,Live Electronic / Hybrid / Multidisciplinary Artist,,All evidence-dependent segments,All evidence-dependent segments,,,apply_activation_override,conditional,,,,,,,,,AR24,Evidence must be explicitly linked to the offer that generated it.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Secondary offer
activation_rule,F6,Music Creator / Composer / Producer,,All evidence-dependent segments,All evidence-dependent segments,,,apply_activation_override,conditional,,,,,,,,,AR24,Evidence must be explicitly linked to the offer that generated it.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Activation-Rules,canonical,Secondary offer
governance,,,,,,,segment_name_alias_map,document_mapping,,,,,,,,,,,The Taxonomy workbook and repo use different human-readable segment labels. Use segment IDs or stable keys; do not join on display strings.,https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#Radar-Applicability|https://github.com/Hello-MNB/lock.show/blob/claude/b4-gigproof-discovery-e7749o/docs/registry/F1.csv,ready_for_claude,No repo write by GPT; Claude Code imports governed outputs.
governance,,,,,,,ticketing_channel_vocabulary,normalize_channel,,,,,,,,,,,Every verified Eventer/Tickchak/Ticketmaster Israel/Go-out row must use the exact source_channel 'artist-owned account export'.,https://github.com/Hello-MNB/lock.show/blob/claude/b4-gigproof-discovery-e7749o/docs/CODEX-CLAUDE-SYNC.md#F1-REGISTRY-IMPORTED,canonical,No repo write by GPT; Claude Code imports governed outputs.
governance,,,,,,,logo_asset_format,blocked_by_open_flag,,,,,,,,,,,Do not resolve logo_asset IDs in this delta file. The existing Codex format flag remains open; SOURCE-BRANDS must declare one governing format.,https://github.com/Hello-MNB/lock.show/blob/claude/b4-gigproof-discovery-e7749o/docs/CODEX-CLAUDE-SYNC.md#F1-REGISTRY-IMPORTED,blocked,No repo write by GPT; Claude Code imports governed outputs.
governance,,,,,,,derived_source_semantics,document_rule,,,,,,,,,,,Keep the four source display types. System-derived records remain internal artifacts using source_type=document and connection_method=derived.,https://github.com/Hello-MNB/lock.show/blob/claude/b4-gigproof-discovery-e7749o/docs/CODEX-CLAUDE-SYNC.md#F1-REGISTRY-IMPORTED,canonical,No repo write by GPT; Claude Code imports governed outputs.
governance,,,,,,,family_generation_order,implementation_order,,,,,,,,,,,"Generate F4, F2, F5, F3, then F6 after F1, matching the recorded priority while preserving delta mechanics.",https://docs.google.com/spreadsheets/d/1niGUdY-aSuWkVJy-FC1CyybgpEtKI2hDbhhwilHEXcw#README,ready_for_claude,No repo write by GPT; Claude Code imports governed outputs.
